Identifiant de l'élément;Code de la catégorie;Nom base français;Nom frontière français;1er niveau;2eme niveau;3eme niveau;4eme niveau;5eme niveau;Unité anglais;Structure;Somme de Total poste non décomposé2;Nombre de Total poste non décomposé,,,,,
24116;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;150;1,,,
25416;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Maïs;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,701;1,,
24117;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;69,6;1,,
25418;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Betterave;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,224;1,,
24118;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;125;1,,,
25420;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Pois;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,542;1,,
24119;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;178;1,,,
25422;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Pois;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,728;1,,
24120;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;149;1,,,
25424;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Asperges;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,718;1,,
24121;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;184;1,,,
25426;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Oignons;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,485;1,,
24122;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;135;1,,,
25428;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Navet;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,728;1,,
24123;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;286;1,,,
25430;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Radis;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;8,18;1,,
24124;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;139;1,,,
25432;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Champignons de Paris;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;1,5;1,,
24125;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;242;1,,,
25434;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Avocat;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;1,2;1,,
24126;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;95,8;1,,
25436;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Courgette;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,564;1,,
24127;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;176;1,,,
25438;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Aubergine;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,944;1,,
24128;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - 21,1 à 32,6 t;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;158;1,,,
25440;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Haricots verts;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;22,1;1,,
24129;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;3048;1,,,,,
25442;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Brocoli;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,39;1,,
24130;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;3247;1,,,,,
25444;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Chou-Fleur;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,515;1,,
24131;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;2490;1,,,,,
25446;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Concombre;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;1,93;1,,
24132;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;2917;1,,,,,
25448;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Poireau;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,29;1,,
24133;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;3425;1,,,,,
25450;Achats de biens > Produits agro-alimentaires,plats préparés et boissons > Ingrédients > Ingrédients selon masse achetée en magasin > Légumes;Salade;poids net en magasin;Achats de biens ; Produits agro-alimentaires,plats préparés et boissons ; Ingrédients ; Ingrédients selon masse achetée en magasin ;;kgCO2e/kg of ingredient in shop (net weight);élément non décomposé;0,479;1,,
24134;Statistiques territoriales > Transport de marchandises > Reçus;Déchargement annuel de poids lourds;t.km route reçues - tracteur routier;Statistiques territoriales ; Transport de marchandises ;;;;(tonne.km route) / (habitant.an);élément non décomposé;3568;1,,,,,
