id_base_carbone,line_type,step,ef_level_1,ef_level_2,ef_level_3,localization_1,localization_2,ef_unit,data_unit_1,data_unit_2,ef_value_total,ef_value_co2,ef_value_ch4,ef_value_ch4b,ef_value_n2o,ef_value_other_ges,ef_value_co2b,uncertainty,item_1_fixed_energy,item_2_electricity,item_3_network,item_4_mobile_fuel,item_5_transport,item_6_business_travel,item_7_commuting,item_8_client_visits,item_9_procurement,item_10_amortization,item_11_waste_city,item_12_waste_private,item_13_water,item_14_product_use,item_15_product_waste,item_16_fugitive
26662,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.05170,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26663,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,861.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26663,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,276.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26663,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,585.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26664,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/litre,litre,,3.67000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26664,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/litre,litre,,3.12000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26664,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/litre,litre,,0.54700,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26685,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,549.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26685,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,120.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26685,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,429.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26686,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.32100,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26686,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.28200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26686,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.03880,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26687,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,726.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26687,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,276.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26687,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,450.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26688,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,3.55000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26688,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,3.12000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26688,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,0.42900,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26709,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,681.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26709,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,120.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26709,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,561.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26710,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.33400,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26710,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.28200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26710,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.05170,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26711,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,868.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26711,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,276.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26711,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,592.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26712,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,3.67000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26712,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,3.12000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26712,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,0.54700,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13540,Elément,Total,Gazeux,Gaz d'aciérie,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,183.00000,182.00,0.03,0.00,0.66,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13540,Poste,Combustion,Gazeux,Gaz d'aciérie,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,183.00000,182.00,0.03,0.00,0.66,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13541,Elément,Total,Gazeux,Gaz de cokerie,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,47.50000,47.00,0.01,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13541,Poste,Combustion,Gazeux,Gaz de cokerie,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,47.50000,47.00,0.01,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13542,Elément,Total,Gazeux,Gaz de haut fourneau,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,268.00000,268.00,0.01,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13542,Poste,Combustion,Gazeux,Gaz de haut fourneau,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,268.00000,268.00,0.01,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13515,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.24400,0.23,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13515,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.20500,0.20,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13515,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.03890,0.03,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13519,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCI,tep PCI,,"2,768.00000","2,575.00",165.00,0.00,27.80,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13519,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCI,tep PCI,,"2,390.00000","2,356.00",6.30,0.00,27.80,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13519,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCI,tep PCI,,378.00000,219.00,159.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13523,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,67.70000,63.10,3.93,0.00,0.66,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13523,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,56.90000,56.10,0.15,0.00,0.66,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13523,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,10.80000,7.01,3.78,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15308,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCS,GJ PCS,,59.30000,55.20,3.55,0.00,0.60,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15308,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCS,GJ PCS,,51.20000,50.50,0.14,0.00,0.60,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15308,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/GJ PCS,GJ PCS,,8.11000,4.70,3.41,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15310,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCS,tep PCS,,"2,494.00000","2,320.00",149.00,0.00,25.10,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15310,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCS,tep PCS,,"2,154.00000","2,123.00",5.68,0.00,25.10,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15310,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/tep PCS,tep PCS,,340.00000,197.00,143.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15312,Elément,Total,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCS,kWh PCS,,0.21400,0.20,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15312,Poste,Combustion,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCS,kWh PCS,,0.18500,0.18,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15312,Poste,Amont,Gazeux,Gaz naturel,-,Europe,,kgCO2e/kWh PCS,kWh PCS,,0.02920,0.02,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15319,Elément,Total,Gazeux,Gaz naturel,-,France continentale,"Type H, France continentale sauf nord",kgCO2e/m3 (n),m3 (n),,2.53000,2.35,0.15,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15319,Poste,Combustion,Gazeux,Gaz naturel,-,France continentale,"Type H, France continentale sauf nord",kgCO2e/m3 (n),m3 (n),,2.12000,2.09,0.01,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15319,Poste,Amont,Gazeux,Gaz naturel,-,France continentale,"Type H, France continentale sauf nord",kgCO2e/m3 (n),m3 (n),,0.40500,0.26,0.14,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15320,Elément,Total,Gazeux,Gaz naturel,-,France continentale,"Type B, nord",kgCO2e/m3 (n),m3 (n),,2.16000,2.00,0.13,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15320,Poste,Combustion,Gazeux,Gaz naturel,-,France continentale,"Type B, nord",kgCO2e/m3 (n),m3 (n),,1.81000,1.78,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15320,Poste,Amont,Gazeux,Gaz naturel,-,France continentale,"Type B, nord",kgCO2e/m3 (n),m3 (n),,0.34500,0.22,0.12,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26621,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCI,kWh PCI,,0.22700,0.21,0.00,0.00,0.00,0.01,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26621,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCI,kWh PCI,,0.18700,0.19,0.00,0.00,0.00,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26621,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCI,kWh PCI,,0.03970,0.02,0.00,0.00,0.00,0.01,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26627,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCS,kWh PCS,,0.20400,0.19,0.00,0.00,0.00,0.01,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26627,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCS,kWh PCS,,0.16800,0.17,0.00,0.00,0.00,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26627,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/kWh PCS,kWh PCS,,0.03570,0.02,0.00,0.00,0.00,0.01,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26628,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCI,GJ PCI,,63.00000,58.50,0.95,0.00,0.21,3.42,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26628,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCI,GJ PCI,,52.00000,51.90,0.00,0.00,0.13,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26628,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCI,GJ PCI,,11.00000,6.58,0.95,0.00,0.08,3.42,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26629,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCS,GJ PCS,,56.80000,52.70,0.85,0.00,0.19,3.08,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26629,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCS,GJ PCS,,46.90000,46.80,0.00,0.00,0.12,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26629,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/GJ PCS,GJ PCS,,9.93000,5.93,0.85,0.00,0.07,3.08,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26630,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCI,TEP PCI,,"2,642.00000","2,450.00",39.70,0.16,8.69,143.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26630,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCI,TEP PCI,,"2,180.00000","2,174.00",0.00,0.00,5.55,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26630,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCI,TEP PCI,,462.00000,276.00,39.70,0.16,3.14,143.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26631,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCS,TEP PCS,,"2,380.00000","2,207.00",35.70,0.14,7.83,129.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26631,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCS,TEP PCS,,"1,964.00000","1,959.00",0.00,0.00,5.00,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26631,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/TEP PCS,TEP PCS,,416.00000,248.00,35.70,0.14,2.83,129.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26632,Elément,Total,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/m3,m3,,2.20000,2.04,0.03,0.00,0.01,0.12,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26632,Poste,Combustion,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/m3,m3,,1.81000,1.81,0.00,0.00,0.00,0.00,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26632,Poste,Amont,Gazeux,Gaz naturel - 2015,mix moyen,France continentale,France,kgCO2e/m3,m3,,0.38500,0.23,0.03,0.00,0.00,0.12,0.00,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25826,Elément,Total,Gazeux,Gaz naturel,Combustion en chaudière,France continentale,,kgCO2e/kWh,kWh,,0.24300,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25770,Elément,Total,Liquides,Gazole B30,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,82.50000,76.40,1.13,0.00,4.92,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25770,Poste,Combustion,Liquides,Gazole B30,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,54.10000,53.60,0.02,0.00,0.48,0.00,20.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25770,Poste,Amont,Liquides,Gazole B30,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,28.40000,22.80,1.11,0.00,4.44,0.00,-20.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25771,Elément,Total,Liquides,Gazole B30,,France continentale,,kgCO2e/tonne,tonne,,"3,392.00000","3,142.00",46.60,0.00,203.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25771,Poste,Combustion,Liquides,Gazole B30,,France continentale,,kgCO2e/tonne,tonne,,"2,226.00000","2,205.00",0.83,0.00,19.90,0.00,821.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25771,Poste,Amont,Liquides,Gazole B30,,France continentale,,kgCO2e/tonne,tonne,,"1,166.00000",937.00,45.80,0.00,183.00,0.00,-821.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25772,Elément,Total,Liquides,Gazole B30,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.29700,0.28,0.00,0.00,0.02,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25772,Poste,Combustion,Liquides,Gazole B30,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.19500,0.19,0.00,0.00,0.00,0.00,0.07,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25772,Poste,Amont,Liquides,Gazole B30,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.10200,0.08,0.00,0.00,0.02,0.00,-0.07,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25773,Elément,Total,Liquides,Gazole B30,,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,461.00000","3,207.00",47.50,0.00,206.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25773,Poste,Combustion,Liquides,Gazole B30,,France continentale,,kgCO2e/tep PCI,tep PCI,,"2,271.00000","2,250.00",0.85,0.00,20.30,0.00,835.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25773,Poste,Amont,Liquides,Gazole B30,,France continentale,,kgCO2e/tep PCI,tep PCI,,"1,190.00000",957.00,46.70,0.00,186.00,0.00,-835.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25774,Elément,Total,Liquides,Gazole B30,,France continentale,,kgCO2e/litre,litre,,2.87000,2.65,0.04,0.00,0.17,0.00,0.00,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25774,Poste,Combustion,Liquides,Gazole B30,,France continentale,,kgCO2e/litre,litre,,1.88000,1.86,0.00,0.00,0.02,0.00,0.69,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25774,Poste,Amont,Liquides,Gazole B30,,France continentale,,kgCO2e/litre,litre,,0.98500,0.79,0.04,0.00,0.15,0.00,-0.69,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
13990,Elément,Total,Liquides,Gazole non routier,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,89.70000,86.80,1.46,0.00,1.41,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13990,Poste,Combustion,Liquides,Gazole non routier,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,71.00000,70.40,0.03,0.00,0.56,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13990,Poste,Amont,Liquides,Gazole non routier,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,18.70000,16.40,1.43,0.00,0.84,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13991,Elément,Total,Liquides,Gazole non routier,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.32300,0.31,0.01,0.00,0.01,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13991,Poste,Combustion,Liquides,Gazole non routier,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.25600,0.25,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13991,Poste,Amont,Liquides,Gazole non routier,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.06710,0.06,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13992,Elément,Total,Liquides,Gazole non routier,,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,768.00000","3,648.00",61.30,0.00,59.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13992,Poste,Combustion,Liquides,Gazole non routier,,France continentale,,kgCO2e/tep PCI,tep PCI,,"2,985.00000","2,960.00",1.34,0.00,23.80,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13992,Poste,Amont,Liquides,Gazole non routier,,France continentale,,kgCO2e/tep PCI,tep PCI,,783.00000,688.00,60.00,0.00,35.20,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14014,Elément,Total,Liquides,Gazole non routier,,France continentale,,kgCO2e/kg,kg,,3.76000,3.63,0.06,0.00,0.06,0.00,0.00,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14014,Poste,Combustion,Liquides,Gazole non routier,,France continentale,,kgCO2e/kg,kg,,2.98000,2.95,0.00,0.00,0.02,0.00,0.17,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14014,Poste,Amont,Liquides,Gazole non routier,,France continentale,,kgCO2e/kg,kg,,0.77600,0.68,0.06,0.00,0.03,0.00,-0.17,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14015,Elément,Total,Liquides,Gazole non routier,,France continentale,,kgCO2e/litre,litre,,3.17000,3.07,0.05,0.00,0.05,0.00,0.00,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14015,Poste,Combustion,Liquides,Gazole non routier,,France continentale,,kgCO2e/litre,litre,,2.51000,2.49,0.00,0.00,0.02,0.00,0.15,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14015,Poste,Amont,Liquides,Gazole non routier,,France continentale,,kgCO2e/litre,litre,,0.65500,0.58,0.05,0.00,0.03,0.00,-0.15,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25775,Elément,Total,Liquides,Gazole routier,,France continentale,,kgCO2e/litre,litre,,3.16000,3.06,0.04,0.00,0.06,0.00,0.00,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
25775,Poste,Combustion,Liquides,Gazole routier,,France continentale,,kgCO2e/litre,litre,,2.50000,2.48,0.00,0.00,0.02,0.00,0.16,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
