Identifiant de l'élément,Code de la catégorie,Nom base français,Nom frontière français,1er niveau,2eme niveau,3eme niveau,4eme niveau,5eme niveau,Unité anglais,Structure,Somme de Total poste non décomposé2
13557,Combustibles > Fossiles > Gazeux > Propane et butane,Propane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.269
13556,Combustibles > Fossiles > Gazeux > Propane et butane,Propane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.46
13555,Combustibles > Fossiles > Gazeux > Propane et butane,Propane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.52
13554,Combustibles > Fossiles > Gazeux > Propane et butane,Propane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,75.4
13553,Combustibles > Fossiles > Gazeux > Propane et butane,Propane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,74.4
13552,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,3170
13551,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,3130
13550,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/liter,élément décomposé par poste et par gaz,2
13549,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/liter,élément décomposé par poste et par gaz,2.04
13548,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.273
13547,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.27
13546,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.44
13545,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.53
13544,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,75.5
13543,Combustibles > Fossiles > Gazeux > Propane et butane,Butane,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,74.5
13542,Combustibles > Fossiles > Gazeux > Gaz industriels,Gaz de haut fourneau,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,268
13541,Combustibles > Fossiles > Gazeux > Gaz industriels,Gaz de cokerie,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,47.5
13540,Combustibles > Fossiles > Gazeux > Gaz industriels,Gaz d'aciérie,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,183
13523,Combustibles > Fossiles > Gazeux > Gaz naturel,Gaz naturel,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,67.7
13519,Combustibles > Fossiles > Gazeux > Gaz naturel,Gaz naturel,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,2768
13515,Combustibles > Fossiles > Gazeux > Gaz naturel,Gaz naturel,,Combustibles , Fossiles , Gazeux ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.244
12997,Combustibles > Fossiles > Solides > Déchets,Pneumatiques Usagés,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,85
12996,Combustibles > Fossiles > Solides > Charbons,Houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4408
12994,Combustibles > Fossiles > Solides > Cokes,coke de pétrole,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.39
12993,Combustibles > Fossiles > Solides > Cokes,coke de pétrole,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.49
12992,Combustibles > Fossiles > Solides > Cokes,Coke de pétrole,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,110
12991,Combustibles > Fossiles > Solides > Cokes,Coke de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,118
12990,Combustibles > Fossiles > Solides > Cokes,Coke de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4954
12989,Combustibles > Fossiles > Solides > Cokes,Coke de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.425
12988,Combustibles > Fossiles > Solides > Cokes,Coke de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,2.01
12987,Combustibles > Fossiles > Solides > Cokes,Coke de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,117
12986,Combustibles > Fossiles > Solides > Cokes,Coke de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4912
12985,Combustibles > Fossiles > Solides > Cokes,Coke de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.421
12984,Combustibles > Fossiles > Solides > Cokes,Coke de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.28
12978,Combustibles > Fossiles > Solides > Charbons,Tourbe,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,5010
12976,Combustibles > Fossiles > Solides > Charbons,Tourbe,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.43
12974,Combustibles > Fossiles > Solides > Charbons,Tourbe,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,1.38
12973,Combustibles > Fossiles > Solides > Charbons,Tourbe,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,119
12958,Combustibles > Fossiles > Solides > Charbons,Lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4624
12957,Combustibles > Fossiles > Solides > Charbons,Lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.396
12956,Combustibles > Fossiles > Solides > Charbons,Lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,1.87
12955,Combustibles > Fossiles > Solides > Charbons,Lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,110
12947,Combustibles > Fossiles > Solides > Charbons,Houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,105
12946,Combustibles > Fossiles > Solides > Charbons,Houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.378
12945,Combustibles > Fossiles > Solides > Charbons,Houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.36
12932,Combustibles > Fossiles > Solides > Charbons,Charbon sous-bitumineux,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4437
12931,Combustibles > Fossiles > Solides > Charbons,Charbon sous-bitumineux,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.381
12930,Combustibles > Fossiles > Solides > Charbons,Charbon sous-bitumineux,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,2.12
12929,Combustibles > Fossiles > Solides > Charbons,Charbon sous-bitumineux,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,106
12928,Combustibles > Fossiles > Solides > Charbons,Charbon à vapeur,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4397
12927,Combustibles > Fossiles > Solides > Charbons,Charbon à vapeur,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.377
12926,Combustibles > Fossiles > Solides > Charbons,Charbon à vapeur,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,2.72
12925,Combustibles > Fossiles > Solides > Charbons,Charbon à vapeur,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,105
12921,Combustibles > Fossiles > Solides > Charbons,Charbon à coke,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4396
12920,Combustibles > Fossiles > Solides > Charbons,Charbon à coke,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.377
12919,Combustibles > Fossiles > Solides > Charbons,Charbon à coke,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,2.72
12918,Combustibles > Fossiles > Solides > Charbons,Charbon à coke,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,105
12913,Combustibles > Fossiles > Solides > Charbons,Briquette de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4544
12912,Combustibles > Fossiles > Solides > Charbons,Briquette de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.389
12911,Combustibles > Fossiles > Solides > Charbons,Briquette de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,1.84
12910,Combustibles > Fossiles > Solides > Charbons,Briquette de lignite,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,108
12904,Combustibles > Fossiles > Solides > Charbons,Anthracite,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4520
12902,Combustibles > Fossiles > Solides > Charbons,Anthracite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.388
12900,Combustibles > Fossiles > Solides > Charbons,Anthracite,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,2.87
12899,Combustibles > Fossiles > Solides > Charbons,Anthracite,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,108
12898,Combustibles > Fossiles > Solides > Charbons,Agglomérés de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/toe ICV,élément décomposé par poste et par gaz,4397
12897,Combustibles > Fossiles > Solides > Charbons,Agglomérés de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kWh ICV,élément décomposé par poste et par gaz,0.377
12896,Combustibles > Fossiles > Solides > Charbons,Agglomérés de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/kg,élément décomposé par poste et par gaz,3.35
12895,Combustibles > Fossiles > Solides > Charbons,Agglomérés de houille,,Combustibles , Fossiles , Solides ,,,kgCO2e/GJ ICV,élément décomposé par poste et par gaz,105
9412,Combustibles > Caractéristiques physiques > Masses volumiques,Gazole,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,845
9411,Combustibles > Caractéristiques physiques > Masses volumiques,Butane,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,585
9410,Combustibles > Caractéristiques physiques > Masses volumiques,Pétrole Brut,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,900
9409,Combustibles > Caractéristiques physiques > Masses volumiques,Carbureacteur,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,800
9408,Combustibles > Caractéristiques physiques > Masses volumiques,Kérosène,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,800
9407,Combustibles > Caractéristiques physiques > Masses volumiques,Essence,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,755
9406,Combustibles > Caractéristiques physiques > Masses volumiques,Fioul domestique,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,845
9405,Combustibles > Caractéristiques physiques > Masses volumiques,Fioul lourd,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,900
9404,Combustibles > Caractéristiques physiques > Masses volumiques,Propane,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,515
9403,Combustibles > Caractéristiques physiques > Masses volumiques,GPL pour véhicule routier,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,538
9402,Combustibles > Caractéristiques physiques > Masses volumiques,Gaz naturel,masse volumique,Combustibles , Caractéristiques physiques ,,,,kg / m³,élément non décomposé,654
9401,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Pétrole brut,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,42
9400,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Kérosène,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,44
9399,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Huiles de schistes,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,38.1
9398,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Pétrole brut,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,42.3
9397,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Gaz de haut fourneau,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,2.5
9396,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Charbon à coke,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,26
9395,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Coke de lignite,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,17
9394,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Gazole,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,42
9393,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Gaz de cokerie,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,31.5
9392,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Anthracite,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,26.7
9391,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Bitumes,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,40.2
9390,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Gaz naturel,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,48
9389,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Lignite,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,17
9388,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Houille,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,32
9387,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Coke de houille,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,28
9386,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Anthracite,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,26.7
9385,Combustibles > Caractéristiques physiques > PCI - Pouvoir Calorifique Inférieur,Tourbe,PCI,Combustibles , Caractéristiques physiques ,,,,GJ / ton,élément non décomposé,11.6
